,experiment,dim,num_of_samples,type,prox_pt_time,sgd_time
1324,9,200,1000,L2-LS,0.5053617799999301,0.008565655999973387
1325,9,200,1000,L1-LS,0.8368183530001261,0.008474854999803938
1326,9,200,1000,L2-LogReg,1.4185221469997487,0.008997592000014265
1327,9,200,1000,L2-LogReg,1.0743872029997874,0.009115109000049415
1328,9,200,1500,L2-LS,0.7671137929996803,0.015386602000035055
1329,9,200,1500,L1-LS,1.2158030780001354,0.012553762000152346
1330,9,200,1500,L2-LogReg,2.2195730329999606,0.013612925999950676
1331,9,200,1500,L2-LogReg,1.6362627260000409,0.013379993999933504
1332,9,200,2000,L2-LS,0.9983062080000309,0.01677500100004181
1333,9,200,2000,L1-LS,1.6709623939996163,0.016705345999980636
1334,9,200,2000,L2-LogReg,2.931955076000122,0.017784426999696734
1335,9,200,2000,L2-LogReg,2.119114546000219,0.017370519999985845
1336,9,200,2500,L2-LS,1.265339784000389,0.021245257999908063
1337,9,200,2500,L1-LS,2.1092947909996838,0.02131938899992747
1338,9,200,2500,L2-LogReg,3.708771785999943,0.02189185199995336
1339,9,200,2500,L2-LogReg,2.678375331999632,0.022617975000230217
1340,9,200,3000,L2-LS,1.5189791640000294,0.02621384499980195
