,repetition,step size,batch size,type,algorithm,loss
420,1,0.2395026683807373,8,Least squares,proximal point,0.7946945589364274
421,1,0.2395026683807373,8,Least squares,gradient,2.3807092745251954
422,1,0.2395026683807373,16,Least squares,proximal point,0.4701695163612254
423,1,0.2395026683807373,16,Least squares,gradient,2.0297099120378492
424,1,0.2395026683807373,32,Least squares,proximal point,0.3493632670002058
425,1,0.2395026683807373,32,Least squares,gradient,1.8248367622852326
426,1,0.3290344476699829,8,Least squares,proximal point,0.7049927676722407
427,1,0.3290344476699829,8,Least squares,gradient,1.0204559917369391
428,1,0.3290344476699829,16,Least squares,proximal point,0.43049564902842974
429,1,0.3290344476699829,16,Least squares,gradient,0.7810883834986017
430,1,0.3290344476699829,32,Least squares,proximal point,0.2909295447593555
431,1,0.3290344476699829,32,Least squares,gradient,0.6734961724087596
432,1,0.4520353674888611,8,Least squares,proximal point,0.6430999684419483
433,1,0.4520353674888611,8,Least squares,gradient,0.8934734995731851
434,1,0.4520353674888611,16,Least squares,proximal point,0.34558888886328787
435,1,0.4520353674888611,16,Least squares,gradient,0.4854654755080119
436,1,0.4520353674888611,32,Least squares,proximal point,0.22495865269461646
437,1,0.4520353674888611,32,Least squares,gradient,0.29442228678399696
438,1,0.6210169196128845,8,Least squares,proximal point,0.6025271363246953
439,1,0.6210169196128845,8,Least squares,gradient,5.266727554613747
440,1,0.6210169196128845,16,Least squares,proximal point,0.32590159704808613
441,1,0.6210169196128845,16,Least squares,gradient,0.5337850834639277
442,1,0.6210169196128845,32,Least squares,proximal point,0.2032925164502114
443,1,0.6210169196128845,32,Least squares,gradient,0.21434521317854524
444,1,0.8531678318977356,8,Least squares,proximal point,0.5842993849679827
445,1,0.8531678318977356,8,Least squares,gradient,3592.385775128627
446,1,0.8531678318977356,16,Least squares,proximal point,0.2937501818764955
447,1,0.8531678318977356,16,Least squares,gradient,14.476001063336804
448,1,0.8531678318977356,32,Least squares,proximal point,0.1721470527496189
449,1,0.8531678318977356,32,Least squares,gradient,0.34463075677715244
450,1,1.1721023321151733,8,Least squares,proximal point,0.5620515932170093
451,1,1.1721023321151733,8,Least squares,gradient,13368870434513.11
452,1,1.1721023321151733,16,Least squares,proximal point,0.28180381037928165
453,1,1.1721023321151733,16,Least squares,gradient,44363.010581403505
454,1,1.1721023321151733,32,Least squares,proximal point,0.16465151742445305
455,1,1.1721023321151733,32,Least squares,gradient,64.06008108824491
456,1,1.6102620363235474,8,Least squares,proximal point,0.5624413543967297
457,1,1.6102620363235474,8,Least squares,gradient,inf
458,1,1.6102620363235474,16,Least squares,proximal point,0.27161282738000153
459,1,1.6102620363235474,16,Least squares,gradient,7.682113756348857e+21
460,1,1.6102620363235474,32,Least squares,proximal point,0.14814837380712853
461,1,1.6102620363235474,32,Least squares,gradient,154509001.74542475
462,1,2.212216377258301,8,Least squares,proximal point,0.5471559072596137
463,1,2.212216377258301,8,Least squares,gradient,
464,1,2.212216377258301,16,Least squares,proximal point,0.2640763809575699
465,1,2.212216377258301,16,Least squares,gradient,
466,1,2.212216377258301,32,Least squares,proximal point,0.14690747103672475
467,1,2.212216377258301,32,Least squares,gradient,7.368113070506448e+32
468,1,3.0391952991485596,8,Least squares,proximal point,0.5466966475835768
469,1,3.0391952991485596,8,Least squares,gradient,
470,1,3.0391952991485596,16,Least squares,proximal point,0.2747978984217625
471,1,3.0391952991485596,16,Least squares,gradient,
472,1,3.0391952991485596,32,Least squares,proximal point,0.13611966252382846
473,1,3.0391952991485596,32,Least squares,gradient,
474,1,4.175318717956543,8,Least squares,proximal point,0.5148385511194007
475,1,4.175318717956543,8,Least squares,gradient,
476,1,4.175318717956543,16,Least squares,proximal point,0.26049317783955483
477,1,4.175318717956543,16,Least squares,gradient,
478,1,4.175318717956543,32,Least squares,proximal point,0.1390013751254417
479,1,4.175318717956543,32,Least squares,gradient,
480,1,5.736152648925781,8,Least squares,proximal point,0.5446057531938655
481,1,5.736152648925781,8,Least squares,gradient,
482,1,5.736152648925781,16,Least squares,proximal point,0.27129271681392564
483,1,5.736152648925781,16,Least squares,gradient,
484,1,5.736152648925781,32,Least squares,proximal point,0.13097784856073558
485,1,5.736152648925781,32,Least squares,gradient,
486,1,7.880462646484375,8,Least squares,proximal point,0.5129954918204341
487,1,7.880462646484375,8,Least squares,gradient,
488,1,7.880462646484375,16,Least squares,proximal point,0.2583943220063113
489,1,7.880462646484375,16,Least squares,gradient,
490,1,7.880462646484375,32,Least squares,proximal point,0.13627048448901624
491,1,7.880462646484375,32,Least squares,gradient,
492,1,10.826367378234863,8,Least squares,proximal point,0.5532478951982804
493,1,10.826367378234863,8,Least squares,gradient,
494,1,10.826367378234863,16,Least squares,proximal point,0.25806343753468247
495,1,10.826367378234863,16,Least squares,gradient,
496,1,10.826367378234863,32,Least squares,proximal point,0.13086797383790835
497,1,10.826367378234863,32,Least squares,gradient,
498,1,14.873520851135254,8,Least squares,proximal point,0.5410275539523456
499,1,14.873520851135254,8,Least squares,gradient,
500,1,14.873520851135254,16,Least squares,proximal point,0.25559699331112207
501,1,14.873520851135254,16,Least squares,gradient,
502,1,14.873520851135254,32,Least squares,proximal point,0.1351943376932293
503,1,14.873520851135254,32,Least squares,gradient,
504,1,20.433597564697266,8,Least squares,proximal point,0.5445598006081535
505,1,20.433597564697266,8,Least squares,gradient,
506,1,20.433597564697266,16,Least squares,proximal point,0.2700583726532292
507,1,20.433597564697266,16,Least squares,gradient,
508,1,20.433597564697266,32,Least squares,proximal point,0.12829753283634782
509,1,20.433597564697266,32,Least squares,gradient,
510,1,28.072162628173828,8,Least squares,proximal point,0.5125666314483853
511,1,28.072162628173828,8,Least squares,gradient,
512,1,28.072162628173828,16,Least squares,proximal point,0.2576767967593856
513,1,28.072162628173828,16,Least squares,gradient,
514,1,28.072162628173828,32,Least squares,proximal point,0.13510632454361768
515,1,28.072162628173828,32,Least squares,gradient,
516,1,38.56620407104492,8,Least squares,proximal point,0.5447889041745104
517,1,38.56620407104492,8,Least squares,gradient,
518,1,38.56620407104492,16,Least squares,proximal point,0.27009558111196386
519,1,38.56620407104492,16,Least squares,gradient,
520,1,38.56620407104492,32,Least squares,proximal point,0.12812436174824834
521,1,38.56620407104492,32,Least squares,gradient,
522,1,52.98316955566406,8,Least squares,proximal point,0.5126336424853419
523,1,52.98316955566406,8,Least squares,gradient,
524,1,52.98316955566406,16,Least squares,proximal point,0.25769911726647987
525,1,52.98316955566406,16,Least squares,gradient,
526,1,52.98316955566406,32,Least squares,proximal point,0.13510295163840055
527,1,52.98316955566406,32,Least squares,gradient,
528,1,72.78953552246094,8,Least squares,proximal point,0.5449509154594271
529,1,72.78953552246094,8,Least squares,gradient,
530,1,72.78953552246094,16,Least squares,proximal point,0.270166803818848
531,1,72.78953552246094,16,Least squares,gradient,
532,1,72.78953552246094,32,Least squares,proximal point,0.12811264236420394
533,1,72.78953552246094,32,Least squares,gradient,
534,1,100.0,8,Least squares,proximal point,0.5126927900792565
535,1,100.0,8,Least squares,gradient,
536,1,100.0,16,Least squares,proximal point,0.2577395379764028
537,1,100.0,16,Least squares,gradient,
538,1,100.0,32,Least squares,proximal point,0.13515165429748593
539,1,100.0,32,Least squares,gradient,
540,1,0.009999999776482582,8,Logistic regression,proximal point,0.07872989616394042
541,1,0.009999999776482582,8,Logistic regression,gradient,0.08655311086177826
542,1,0.009999999776482582,16,Logistic regression,proximal point,0.04043408369421959
543,1,0.009999999776482582,16,Logistic regression,gradient,0.04329035401344299
544,1,0.009999999776482582,32,Logistic regression,proximal point,0.02066301717758179
545,1,0.009999999776482582,32,Logistic regression,gradient,0.02168447806239128
546,1,0.013738238252699375,8,Logistic regression,proximal point,0.07619705282747745
547,1,0.013738238252699375,8,Logistic regression,gradient,0.0864702741920948
548,1,0.013738238252699375,16,Logistic regression,proximal point,0.03944517529010773
549,1,0.013738238252699375,16,Logistic regression,gradient,0.04326236676573753
550,1,0.013738238252699375,32,Logistic regression,proximal point,0.020312648099660872
551,1,0.013738238252699375,32,Logistic regression,gradient,0.021674772822856903
552,1,0.018873918801546097,8,Logistic regression,proximal point,0.07323238858878613
553,1,0.018873918801546097,8,Logistic regression,gradient,0.08632286250591278
554,1,0.018873918801546097,16,Logistic regression,proximal point,0.038285665068030356
555,1,0.018873918801546097,16,Logistic regression,gradient,0.043210303324460984
556,1,0.018873918801546097,32,Logistic regression,proximal point,0.019853635293245315
557,1,0.018873918801546097,32,Logistic regression,gradient,0.02165628462433815
558,1,0.025929437950253487,8,Logistic regression,proximal point,0.06952199122309685
559,1,0.025929437950253487,8,Logistic regression,gradient,0.08603069900274277
560,1,0.025929437950253487,16,Logistic regression,proximal point,0.03673579252958298
561,1,0.025929437950253487,16,Logistic regression,gradient,0.04311128848791122
562,1,0.025929437950253487,32,Logistic regression,proximal point,0.01927576971054077
563,1,0.025929437950253487,32,Logistic regression,gradient,0.021621876311302184
564,1,0.035622477531433105,8,Logistic regression,proximal point,0.06548512500524521
565,1,0.035622477531433105,8,Logistic regression,gradient,0.08549306071996689
566,1,0.035622477531433105,16,Logistic regression,proximal point,0.03510842314660549
567,1,0.035622477531433105,16,Logistic regression,gradient,0.04292256900072098
568,1,0.035622477531433105,32,Logistic regression,proximal point,0.018534081554412843
569,1,0.035622477531433105,32,Logistic regression,gradient,0.021555705326795578
570,1,0.04893900826573372,8,Logistic regression,proximal point,0.06090362128913403
571,1,0.04893900826573372,8,Logistic regression,gradient,0.08449469543099404
572,1,0.04893900826573372,16,Logistic regression,proximal point,0.03306573894023895
573,1,0.04893900826573372,16,Logistic regression,gradient,0.04258052317500115
574,1,0.04893900826573372,32,Logistic regression,proximal point,0.017668235781788826
575,1,0.04893900826573372,32,Logistic regression,gradient,0.021434162694215775
576,1,0.06723357737064362,8,Logistic regression,proximal point,0.05617808698862791
577,1,0.06723357737064362,8,Logistic regression,gradient,0.08271924179196358
578,1,0.06723357737064362,16,Logistic regression,proximal point,0.03083517262041569
579,1,0.06723357737064362,16,Logistic regression,gradient,0.041941676688194277
580,1,0.06723357737064362,32,Logistic regression,proximal point,0.01666411747932434
581,1,0.06723357737064362,32,Logistic regression,gradient,0.02120776398181915
582,1,0.09236708283424377,8,Logistic regression,proximal point,0.05127762458324432
583,1,0.09236708283424377,8,Logistic regression,gradient,0.0795745761692524
584,1,0.09236708283424377,16,Logistic regression,proximal point,0.028441418480873108
585,1,0.09236708283424377,16,Logistic regression,gradient,0.040824597334861754
586,1,0.09236708283424377,32,Logistic regression,proximal point,0.015552220094203949
587,1,0.09236708283424377,32,Logistic regression,gradient,0.02080027956366539
588,1,0.12689609825611115,8,Logistic regression,proximal point,0.04663395595401525
589,1,0.12689609825611115,8,Logistic regression,gradient,0.07455349484384059
590,1,0.12689609825611115,16,Logistic regression,proximal point,0.026034492909908294
591,1,0.12689609825611115,16,Logistic regression,gradient,0.03888358297944069
592,1,0.12689609825611115,32,Logistic regression,proximal point,0.014368414863944053
593,1,0.12689609825611115,32,Logistic regression,gradient,0.02007933542728424
594,1,0.1743328869342804,8,Logistic regression,proximal point,0.04210197709240019
595,1,0.1743328869342804,8,Logistic regression,gradient,0.06703569874167442
596,1,0.1743328869342804,16,Logistic regression,proximal point,0.023659655402600767
597,1,0.1743328869342804,16,Logistic regression,gradient,0.03591295455992222
598,1,0.1743328869342804,32,Logistic regression,proximal point,0.013164247977733612
599,1,0.1743328869342804,32,Logistic regression,gradient,0.01890153571367264
600,1,0.2395026683807373,8,Logistic regression,proximal point,0.03799741047285497
601,1,0.2395026683807373,8,Logistic regression,gradient,0.058142024022340776
602,1,0.2395026683807373,16,Logistic regression,proximal point,0.021301289926469326
603,1,0.2395026683807373,16,Logistic regression,gradient,0.031825532713532445
604,1,0.2395026683807373,32,Logistic regression,proximal point,0.011991716906428336
605,1,0.2395026683807373,32,Logistic regression,gradient,0.017150898611545562
606,1,0.3290344476699829,8,Logistic regression,proximal point,0.034234014996513726
607,1,0.3290344476699829,8,Logistic regression,gradient,0.04796469586640596
608,1,0.3290344476699829,16,Logistic regression,proximal point,0.019155367247015238
609,1,0.3290344476699829,16,Logistic regression,gradient,0.02694366040825844
610,1,0.3290344476699829,32,Logistic regression,proximal point,0.01085570296049118
611,1,0.3290344476699829,32,Logistic regression,gradient,0.014891985270380974
612,1,0.4520353674888611,8,Logistic regression,proximal point,0.030985115141421556
613,1,0.4520353674888611,8,Logistic regression,gradient,0.03864090466871858
614,1,0.4520353674888611,16,Logistic regression,proximal point,0.01741520097106695
